formula,atom a,atom b,a,b,c,alpha,beta,gamma,bandgap,lowest distortion,vpa,mub,e_form,eform oxygen,e_hull,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
ReCoO3,Re,Co,3.663,3.663,3.663,90,90,90,0,cubic,9.833,0.767,0.006,-5.095,1.529,Re1 Co1 O3,8,75,67,25.2,20.64,8,54,87,33,74.6,14.88,87,15.9994,186.207,170.2076,58.627679,51.1539348,15.9994,54.8,3459,3404.2,1078.28,1228.176,54.8,7,16,9,12.8,3.84,16,2,6,4,3.2,1.44,2,66,151,85,95,34.8,66,1.88,3.44,1.56,2.82,0.744,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,7,7,2.4,2.88,0,0,14,14,2.8,4.48,0,6,21,15,9.6,4.56,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,5,5,1.6,1.92,0,0,0,0,0,0,0,2,5,3,2.8,0.96,2,9.105,14.655,5.55,10.443,1.6848,9.105,0,0,0,0,0,0,0,1.5484712,1.5484712,0.30969424,0.495510784,0,12,194,182,84.8,87.36,12,Re4+1 Co2+1 O2-3,-2,4,6,3.380617019
RhLiO3,Rh,Li,3.492,3.492,3.492,90,90,90,0,cubic,8.518,0.002,0.011,-6.907,1.315,Rh1 Li1 O3,3,45,42,14.4,12.24,8,1,87,86,64.2,27.36,87,6.941,102.9055,95.9645,31.56894,28.534624,15.9994,54.8,2237,2182.2,571.018,666.3928,54.8,1,16,15,11.6,5.28,16,2,5,3,2.6,0.96,2,66,142,76,93.6,33.12,66,0.98,3.44,2.46,2.716,0.8688,3.44,1,2,1,1.6,0.48,2,0,4,4,2.4,1.92,4,0,8,8,1.6,2.56,0,0,0,0,0,0,0,1,9,8,5.6,1.84,6,0,1,1,0.4,0.48,0,0,2,2,1.2,0.96,2,0,2,2,0.4,0.64,0,0,0,0,0,0,0,1,3,2,2,0.4,2,9.105,16.59333333,7.488333333,11.50966667,2.8856,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98,103.2,12,Rh0+1 Li0+1 O0+3,0,0,0,0
RhLiO3,Rh,Li,3.492,3.492,3.492,90,90,90,0,cubic,8.518,0.002,0.011,-6.907,1.315,Rh1 Li1 O3,3,45,42,14.4,12.24,8,1,87,86,64.2,27.36,87,6.941,102.9055,95.9645,31.56894,28.534624,15.9994,54.8,2237,2182.2,571.018,666.3928,54.8,1,16,15,11.6,5.28,16,2,5,3,2.6,0.96,2,66,142,76,93.6,33.12,66,0.98,3.44,2.46,2.716,0.8688,3.44,1,2,1,1.6,0.48,2,0,4,4,2.4,1.92,4,0,8,8,1.6,2.56,0,0,0,0,0,0,0,1,9,8,5.6,1.84,6,0,1,1,0.4,0.48,0,0,2,2,1.2,0.96,2,0,2,2,0.4,0.64,0,0,0,0,0,0,0,1,3,2,2,0.4,2,9.105,16.59333333,7.488333333,11.50966667,2.8856,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98,103.2,12,Rh0+1 Li0+1 O0+3,0,0,0,0
PtCoO3,Pt,Co,3.694,3.694,3.694,90,90,90,0,cubic,10.077,0.387,0.018,-4.105,1.042,Pt1 Co1 O3,8,78,70,25.8,21.36,8,58,87,29,76.4,12.72,87,15.9994,195.084,179.0846,60.403079,53.8723684,15.9994,54.8,2041.4,1986.6,794.76,887.952,54.8,9,16,7,13.4,3.12,16,2,6,4,3.2,1.44,2,66,136,70,92,31.2,66,1.88,3.44,1.56,2.896,0.6528,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,9,9,3.2,3.84,0,0,14,14,2.8,4.48,0,6,24,18,10.2,5.52,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,3,3,0.8,0.96,0,0,0,0,0,0,0,2,3,1,2.2,0.32,2,9.105,15.02,5.915,10.516,1.8016,9.105,0,0,0,0,0,0,0,1.5484712,1.5484712,0.30969424,0.495510784,0,12,225,213,91,94.8,12,Pt4+1 Co2+1 O2-3,-2,4,6,3.380617019
WAsO3,W,As,3.903,3.903,3.903,90,90,90,0,cubic,11.893,0.755,0.022,-1.385,1.978,W1 As1 O3,8,74,66,26.2,21.84,8,51,87,36,79.2,11.28,87,15.9994,183.84,167.8406,61.35196,54.423072,15.9994,54.8,3695,3640.2,989.88,1122.096,54.8,6,16,10,13.8,3.12,16,2,6,4,3.2,1.44,2,66,162,96,95.8,35.76,66,2.18,3.44,1.26,2.972,0.5616,3.44,2,2,0,2,0,2,0,4,4,3,1.2,4,0,10,10,2.8,3.36,0,0,14,14,2.8,4.48,0,6,20,14,10.6,5.52,6,0,0,0,0,0,0,0,3,3,1.8,0.72,2,0,6,6,1.2,1.92,0,0,0,0,0,0,0,2,6,4,3,1.2,2,9.105,22.175,13.07,13.108,4.8036,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,86.2,89.04,12,W3+1 As3+1 O2-3,-2,3,5,3.273268354
PtBiO3,Pt,Bi,4.178,4.178,4.178,90,90,90,0,cubic,14.589,0.286,0.027,-4.385,1.157,Pt1 Bi1 O3,8,83,75,37,34.8,8,63,87,24,82,7.6,87,15.9994,208.9804,192.981,90.41252,89.295744,15.9994,54.8,2041.4,1986.6,550.04,596.544,54.8,10,16,6,14.6,1.84,16,2,6,4,3.6,1.92,2,66,148,82,96.4,36.48,66,2.02,3.44,1.42,2.924,0.6192,3.44,1,2,1,1.8,0.32,2,0,4,4,3,1.2,4,0,10,10,3.8,4.56,0,0,14,14,5.6,6.72,0,6,29,23,14.2,9.84,6,0,1,1,0.2,0.32,0,0,3,3,1.8,0.72,2,0,1,1,0.2,0.32,0,0,0,0,0,0,0,2,3,1,2.2,0.32,2,9.105,32.95,23.845,15.057,7.1572,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,54.6,68.16,12,Pt5+1 Bi+1 O2-3,-2,5,7,3.683941988
RuRhO3,Ru,Rh,3.879,3.879,3.879,90,90,90,0,cubic,11.671,0.882,0.036,-0.138,1.108,Ru1 Rh1 O3,8,45,37,22.6,17.52,8,56,87,31,75.2,14.16,87,15.9994,102.9055,86.9061,50.39474,41.274408,15.9994,54.8,2607,2552.2,1001.68,1136.256,54.8,8,16,8,13,3.6,16,2,5,3,3.2,1.44,2,66,146,80,97.2,37.44,66,2.2,3.44,1.24,2.96,0.576,3.44,1,2,1,1.6,0.48,2,0,4,4,2.4,1.92,4,0,8,8,3,3.6,0,0,0,0,0,0,0,6,9,3,7,1.2,6,0,1,1,0.4,0.48,0,0,2,2,1.2,0.96,2,0,3,3,1,1.2,0,0,0,0,0,0,0,2,4,2,2.6,0.72,2,9.105,13.64,4.535,10.893,2.1456,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,Ru3+1 Rh3+1 O2-3,-2,3,5,3.273268354
TaPtO3,Ta,Pt,3.978,3.978,3.978,90,90,90,0,cubic,12.59,0.388,0.037,-8.016,2.347,Ta1 Pt1 O3,8,78,70,35,32.4,8,48,87,39,74.4,15.12,87,15.9994,195.084,179.0846,84.806016,82.5679392,15.9994,54.8,3290,3235.2,1099.16,1253.232,54.8,5,16,11,12.6,4.08,16,2,6,4,3.6,1.92,2,66,170,104,100.8,41.76,66,1.5,3.44,1.94,2.82,0.744,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,9,9,2.4,2.88,0,0,14,14,5.6,6.72,0,6,24,18,12.2,7.44,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,7,7,1.6,2.16,0,0,0,0,0,0,0,2,7,5,3,1.6,2,9.105,18.12,9.015,12.091,3.5832,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98,103.2,12,Ta4+1 Pt2+1 O2-3,-2,4,6,3.380617019
AuNiO3,Au,Ni,3.764,3.764,3.764,90,90,90,0,cubic,10.664,0.677,0.038,-2.603,0.676,Au1 Ni1 O3,8,79,71,26.2,21.84,8,61,87,26,77.6,11.28,87,15.9994,196.966569,180.967169,60.7316338,54.49397408,15.9994,54.8,1728,1673.2,645.946,709.3752,54.8,10,16,6,13.8,2.64,16,2,6,4,3.2,1.44,2,66,136,70,91.6,30.72,66,1.91,3.44,1.53,2.954,0.5832,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,10,10,3.6,4.32,0,0,14,14,2.8,4.48,0,6,25,19,10.6,5.76,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,2,2,0.4,0.64,0,0,0,0,0,0,0,1,2,1,1.8,0.32,2,9.105,16.7,7.595,10.867,2.3332,9.105,0,0,0,0,0,0,0,0.5953947,0.5953947,0.11907894,0.190526304,0,12,225,213,97.2,102.24,12,Au3+1 Ni3+1 O2-3,-2,3,5,3.273268354
MoPdO3,Mo,Pd,3.929,3.929,3.929,90,90,90,0,cubic,12.131,0.601,0.039,-5.914,1.77,Mo1 Pd1 O3,8,46,38,22.4,17.28,8,50,87,37,74.6,14.88,87,15.9994,106.42,90.4206,50.07564,40.891488,15.9994,54.8,2896,2841.2,977.69,1107.468,54.8,6,16,10,12.8,3.84,16,2,5,3,3.2,1.44,2,66,154,88,98.2,38.64,66,2.16,3.44,1.28,2.936,0.6048,3.44,0,2,2,1.4,0.72,2,0,4,4,2.4,1.92,4,0,10,10,3,3.6,0,0,0,0,0,0,0,6,10,4,6.8,1.28,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,5,5,1,1.6,0,0,0,0,0,0,0,0,6,6,2.4,1.44,2,9.105,15.69,6.585,11.483,2.8536,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98,103.2,12,Mo4+1 Pd2+1 O2-3,-2,4,6,3.380617019
CoPdO3,Co,Pd,3.887,3.887,3.887,90,90,90,0,cubic,11.742,0.719,0.041,-2.828,0.927,Co1 Pd1 O3,8,46,38,19.4,13.68,8,58,87,29,76.2,12.96,87,15.9994,106.42,90.4206,42.670279,32.0050548,15.9994,54.8,1828.05,1773.25,752.09,836.748,54.8,9,16,7,13.4,3.12,16,2,5,3,3,1.2,2,66,139,73,92.6,31.92,66,1.88,3.44,1.56,2.88,0.672,3.44,0,2,2,1.6,0.64,2,0,4,4,2.4,1.92,4,0,10,10,3.4,4.08,0,0,0,0,0,0,0,6,10,4,7.4,1.68,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,3,3,0.6,0.96,0,0,0,0,0,0,0,0,3,3,1.8,0.72,2,9.105,14.41,5.305,10.394,1.6064,9.105,0,0,0,0,0,0,0,1.5484712,1.5484712,0.30969424,0.495510784,0,12,225,213,91,94.8,12,Co2+1 Pd4+1 O2-3,-2,4,6,3.380617019
NiPdO3,Ni,Pd,3.892,3.892,3.892,90,90,90,0,cubic,11.788,0.499,0.049,-0.931,0.805,Ni1 Pd1 O3,8,46,38,19.6,13.92,8,61,87,26,76.8,12.24,87,15.9994,106.42,90.4206,42.62232,31.947504,15.9994,54.8,1828.05,1773.25,744.09,827.148,54.8,10,16,6,13.6,2.88,16,2,5,3,3,1.2,2,66,139,73,92.2,31.44,66,1.91,3.44,1.53,2.886,0.6648,3.44,0,2,2,1.6,0.64,2,0,4,4,2.4,1.92,4,0,10,10,3.6,4.32,0,0,0,0,0,0,0,6,10,4,7.6,1.92,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,2,2,0.4,0.64,0,0,0,0,0,0,0,0,2,2,1.6,0.64,2,9.105,14.41,5.305,10.409,1.6004,9.105,0,0,0,0,0,0,0,0.5953947,0.5953947,0.11907894,0.190526304,0,12,225,213,97.2,102.24,12,Ni2+1 Pd4+1 O2-3,-2,4,6,3.380617019
WRuO3,W,Ru,3.886,3.886,3.886,90,90,90,0,cubic,11.738,0.446,0.059,-4.789,2.015,W1 Ru1 O3,8,74,66,28.4,24.48,8,51,87,36,73.6,16.08,87,15.9994,183.84,167.8406,66.58164,60.698688,15.9994,54.8,3695,3640.2,1293.28,1486.176,54.8,6,16,10,12.4,4.32,16,2,6,4,3.4,1.68,2,66,162,96,101.2,42.24,66,2.2,3.44,1.24,2.976,0.5568,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,7,7,2.2,2.64,0,0,14,14,2.8,4.48,0,6,20,14,9.2,4.32,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,6,6,1.8,2.16,0,0,0,0,0,0,0,2,6,4,3.2,1.44,2,9.105,16.05,6.945,11.375,2.724,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,W2+1 Ru4+1 O2-3,-2,4,6,3.380617019
BePtO3,Be,Pt,3.891,3.891,3.891,90,90,90,0,cubic,11.782,0.063,0.062,-1.793,1.693,Be1 Pt1 O3,4,78,74,21.2,22.72,8,63,87,24,78.2,10.56,87,9.012182,195.084,186.071818,50.4188764,57.86604944,15.9994,54.8,2041.4,1986.6,753.16,838.032,54.8,2,16,14,12,4.8,16,2,6,4,2.8,1.28,2,66,136,70,86,24,66,1.57,3.44,1.87,2.834,0.7272,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,9,9,1.8,2.88,0,0,14,14,2.8,4.48,0,2,24,22,8.8,6.08,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,1,1,0.2,0.32,0,0,0,0,0,0,0,0,2,2,1.6,0.64,2,7.89,15.02,7.13,10.045,1.99,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,Be2+1 Pt4+1 O2-3,-2,4,6,3.380617019
RuCuO3,Ru,Cu,3.713,3.713,3.713,90,90,90,0,cubic,10.235,0.994,0.071,-4.047,1.154,Ru1 Cu1 O3,8,44,36,19.4,13.68,8,56,87,31,76.2,12.96,87,15.9994,101.07,85.0706,42.52284,31.828128,15.9994,54.8,2607,2552.2,825.834,925.2408,54.8,8,16,8,13.4,3.12,16,2,5,3,3,1.2,2,66,146,80,95.2,35.04,66,1.9,3.44,1.54,2.884,0.6672,3.44,1,2,1,1.6,0.48,2,0,4,4,2.4,1.92,4,0,10,10,3.4,4.08,0,0,0,0,0,0,0,6,11,5,7.4,1.68,6,0,1,1,0.4,0.48,0,0,2,2,1.2,0.96,2,0,3,3,0.6,0.96,0,0,0,0,0,0,0,1,4,3,2.2,0.72,2,9.105,13.51,4.405,10.379,1.5288,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,Ru5+1 Cu+1 O2-3,-2,5,7,3.683941988
BRuO3,B,Ru,3.817,3.817,3.817,90,90,90,0,cubic,11.119,0.014,0.072,1.369,1.954,B1 Ru1 O3,5,44,39,14.6,11.76,8,56,87,31,77.8,11.04,87,10.811,101.07,90.259,31.97584,27.637664,15.9994,54.8,2607,2552.2,1023.88,1162.896,54.8,8,16,8,13.8,2.64,16,2,5,3,2.6,0.96,2,66,146,80,85.6,24.16,66,2.04,3.44,1.4,2.912,0.6336,3.44,1,2,1,1.8,0.32,2,0,4,4,2.6,1.68,4,0,7,7,1.4,2.24,0,0,0,0,0,0,0,3,8,5,5.8,1.12,6,0,1,1,0.2,0.32,0,0,5,5,2.2,1.12,2,0,3,3,0.6,0.96,0,0,0,0,0,0,0,2,5,3,3,1.2,2,7.1725,13.51,6.3375,9.5995,1.5642,9.105,0,1.524,1.524,0.3048,0.48768,0,0,0,0,0,0,0,12,194,182,79.2,80.64,12,B3+1 Ru3+1 O2-3,-2,3,5,3.273268354
TiIrO3,Ti,Ir,4.504,4.504,4.504,90,90,90,0,cubic,18.273,0.029,0.075,-9.867,2.34,Ti1 Ir1 O3,8,77,69,24.6,20.96,8,43,87,44,72.8,17.04,87,15.9994,192.217,176.2176,57.61644,53.840224,15.9994,54.8,2739,2684.2,968.88,1096.896,54.8,4,16,12,12.2,4.56,16,2,6,4,3.2,1.44,2,66,160,94,99.8,40.56,66,1.54,3.44,1.9,2.812,0.7536,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,7,7,1.8,2.16,0,0,14,14,2.8,4.48,0,4,23,19,9,5.6,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,8,8,2.2,2.64,0,0,0,0,0,0,0,2,8,6,3.4,1.84,2,9.105,16.69,7.585,11.643,3.0456,9.105,0,0,0,0,0,0,0,2.25E-05,2.25E-05,4.51E-06,7.21E-06,0,12,225,213,91,94.8,12,Ti3+1 Ir3+1 O2-3,-2,3,5,3.273268354
ReNiO3,Re,Ni,3.685,3.685,3.685,90,90,90,0,cubic,10.01,0.972,0.087,-4.162,1.608,Re1 Ni1 O3,8,75,67,25.4,20.88,8,54,87,33,75.2,14.16,87,15.9994,186.207,170.2076,58.57972,51.096384,15.9994,54.8,3459,3404.2,1070.28,1218.576,54.8,7,16,9,13,3.6,16,2,6,4,3.2,1.44,2,66,151,85,94.6,34.32,66,1.9,3.44,1.54,2.826,0.7368,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,8,8,2.6,3.12,0,0,14,14,2.8,4.48,0,6,21,15,9.8,4.56,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,5,5,1.4,1.68,0,0,0,0,0,0,0,2,5,3,2.6,0.96,2,9.105,14.655,5.55,10.458,1.6788,9.105,0,0,0,0,0,0,0,0.5953947,0.5953947,0.11907894,0.190526304,0,12,225,213,91,94.8,12,Re4+1 Ni2+1 O2-3,-2,4,6,3.380617019
NbAuO3,Nb,Au,4.056,4.056,4.056,90,90,90,0,cubic,13.348,0.446,0.091,-8.792,2.12,Nb1 Au1 O3,8,79,71,28.8,24.96,8,47,87,40,74.8,14.64,87,15.9994,196.966569,180.967169,67.5742298,61.88979576,15.9994,54.8,2750,2695.2,850.346,954.6552,54.8,5,16,11,12.8,3.84,16,2,6,4,3.4,1.68,2,66,164,98,99.6,40.32,66,1.6,3.44,1.84,2.892,0.6576,3.44,1,2,1,1.6,0.48,2,0,4,4,2.4,1.92,4,0,10,10,2.8,3.36,0,0,14,14,2.8,4.48,0,5,25,20,9.6,6.16,6,0,1,1,0.4,0.48,0,0,2,2,1.2,0.96,2,0,6,6,1.2,1.92,0,0,0,0,0,0,0,1,7,6,2.8,1.68,2,9.105,18.18,9.075,12.439,4.0008,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98,103.2,12,Nb5+1 Au+1 O2-3,-2,5,7,3.683941988
ReAsO3,Re,As,3.895,3.895,3.895,90,90,90,0,cubic,11.82,1.006,0.099,-0.677,1.619,Re1 As1 O3,8,75,67,26.4,22.08,8,54,87,33,79.8,10.32,87,15.9994,186.207,170.2076,61.82536,54.991152,15.9994,54.8,3459,3404.2,942.68,1065.456,54.8,7,16,9,14,2.8,16,2,6,4,3.2,1.44,2,66,151,85,93.6,33.12,66,1.9,3.44,1.54,2.88,0.672,3.44,2,2,0,2,0,2,0,4,4,3,1.2,4,0,10,10,3,3.6,0,0,14,14,2.8,4.48,0,6,21,15,10.8,5.76,6,0,0,0,0,0,0,0,3,3,1.8,0.72,2,0,5,5,1,1.6,0,0,0,0,0,0,0,2,5,3,2.8,0.96,2,9.105,22.175,13.07,12.829,4.4688,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,79.2,80.64,12,Re3+1 As3+1 O2-3,-2,3,5,3.273268354
RhCuO3,Rh,Cu,3.717,3.717,3.717,90,90,90,0,cubic,10.267,0.809,0.102,-4.112,1.047,Rh1 Cu1 O3,8,45,37,19.6,13.92,8,59,87,28,76.8,12.24,87,15.9994,102.9055,86.9061,42.88994,32.268648,15.9994,54.8,2237,2182.2,751.834,836.4408,54.8,9,16,7,13.6,2.88,16,2,5,3,3,1.2,2,66,142,76,94.4,34.08,66,1.9,3.44,1.54,2.9,0.648,3.44,1,2,1,1.6,0.48,2,0,4,4,2.4,1.92,4,0,10,10,3.6,4.32,0,0,0,0,0,0,0,6,11,5,7.6,1.92,6,0,1,1,0.4,0.48,0,0,2,2,1.2,0.96,2,0,2,2,0.4,0.64,0,0,0,0,0,0,0,1,3,2,2,0.4,2,9.105,13.64,4.535,10.405,1.56,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,97.2,102.24,12,Rh4+1 Cu2+1 O2-3,-2,4,6,3.380617019
RhCuO3,Rh,Cu,3.717,3.717,3.717,90,90,90,0,cubic,10.267,0.809,0.102,-4.112,1.047,Rh1 Cu1 O3,8,45,37,19.6,13.92,8,59,87,28,76.8,12.24,87,15.9994,102.9055,86.9061,42.88994,32.268648,15.9994,54.8,2237,2182.2,751.834,836.4408,54.8,9,16,7,13.6,2.88,16,2,5,3,3,1.2,2,66,142,76,94.4,34.08,66,1.9,3.44,1.54,2.9,0.648,3.44,1,2,1,1.6,0.48,2,0,4,4,2.4,1.92,4,0,10,10,3.6,4.32,0,0,0,0,0,0,0,6,11,5,7.6,1.92,6,0,1,1,0.4,0.48,0,0,2,2,1.2,0.96,2,0,2,2,0.4,0.64,0,0,0,0,0,0,0,1,3,2,2,0.4,2,9.105,13.64,4.535,10.405,1.56,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,97.2,102.24,12,Rh4+1 Cu2+1 O2-3,-2,4,6,3.380617019
IrAsO3,Ir,As,3.825,3.825,3.825,90,90,90,0,cubic,11.189,0.561,0.107,-0.51,1.309,Ir1 As1 O3,8,77,69,26.8,22.56,8,60,87,27,81,8.4,87,15.9994,192.217,176.2176,63.02736,56.433552,15.9994,54.8,2739,2684.2,798.68,892.656,54.8,9,16,7,14.4,2.16,16,2,6,4,3.2,1.44,2,66,141,75,91.6,30.72,66,2.18,3.44,1.26,2.94,0.6,3.44,2,2,0,2,0,2,0,4,4,3,1.2,4,0,10,10,3.4,4.08,0,0,14,14,2.8,4.48,0,6,23,17,11.2,6.24,6,0,0,0,0,0,0,0,3,3,1.8,0.72,2,0,3,3,0.6,0.96,0,0,0,0,0,0,0,2,3,1,2.4,0.48,2,9.105,22.175,13.07,12.74,4.362,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,85.4,88.08,12,Ir3+1 As3+1 O2-3,-2,3,5,3.273268354
OsSbO3,Os,Sb,4.041,4.041,4.041,90,90,90,0,cubic,13.202,0.758,0.12,0.586,1.46,Os1 Sb1 O3,8,76,68,30.2,26.64,8,57,87,30,80.6,9.44,87,15.9994,190.23,174.2306,71.99764,67.197888,15.9994,54.8,3306,3251.2,874.836,984.0432,54.8,8,16,8,14.2,2.48,16,2,6,4,3.4,1.68,2,66,144,78,96.2,36.24,66,2.05,3.44,1.39,2.914,0.6312,3.44,2,2,0,2,0,2,0,4,4,3,1.2,4,0,10,10,3.2,3.84,0,0,14,14,2.8,4.48,0,6,22,16,11,6,6,0,0,0,0,0,0,0,3,3,1.8,0.72,2,0,4,4,0.8,1.28,0,0,0,0,0,0,0,2,4,2,2.6,0.72,2,9.105,31.56,22.455,14.593,6.7868,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,79.2,80.64,12,Os3+1 Sb3+1 O2-3,-2,3,5,3.273268354
PdPtO3,Pd,Pt,3.948,3.948,3.948,90,90,90,0,cubic,12.306,0.529,0.123,-0.514,0.827,Pd1 Pt1 O3,8,78,70,29.6,25.92,8,62,87,25,77.2,11.76,87,15.9994,195.084,179.0846,69.90044,64.681248,15.9994,54.8,2041.4,1986.6,806.77,902.364,54.8,10,16,6,13.6,2.88,16,2,6,4,3.4,1.68,2,66,139,73,94.6,34.32,66,2.2,3.44,1.24,2.96,0.576,3.44,0,2,2,1.4,0.72,2,0,4,4,2.4,1.92,4,0,10,10,3.8,4.56,0,0,14,14,2.8,4.48,0,6,24,18,10.4,5.44,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,1,1,0.2,0.32,0,0,0,0,0,0,0,0,2,2,1.6,0.64,2,9.105,15.02,5.915,11.349,2.6928,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,97.2,102.24,12,Pd2+1 Pt4+1 O2-3,-2,4,6,3.380617019
